Day Month Year Tmin(C) Tmax(C) Prcp(mm) Et0(mm)
10 3 2000 11.34597 26.5278 0 4.543308723
11 3 2000 13.2694 26.84707 1.1204584 4.723941053
12 3 2000 12.4692 24.6601 0 4.338194781
13 3 2000 12.51626 27.25265 0.08076555 5.051584605
14 3 2000 12.63308 28.0756 0 4.694238084
15 3 2000 13.4908 25.36508 3.4237826 4.500567148
16 3 2000 13.10842 26.81674 17.741388 4.677651368
17 3 2000 12.71444 25.81613 1.9209207 4.60947104
18 3 2000 13.39803 28.22543 0 5.513605652
19 3 2000 12.89483 28.01382 0 5.016222913
20 3 2000 13.53027 26.83615 0 4.795800552
21 3 2000 13.19473 27.33135 0 5.37822943
22 3 2000 13.76348 28.42294 0 6.478707879
23 3 2000 13.32668 28.61044 0 5.526315646
24 3 2000 13.39916 30.80032 1.1542578 5.482048204
25 3 2000 13.4101 26.77664 0.49105626 4.466302371
26 3 2000 12.0913 26.58065 0.3919537 4.539581192
27 3 2000 12.51425 27.12576 0 4.789437441
28 3 2000 13.40182 26.29772 0 4.680034694
29 3 2000 12.34612 27.98147 0.28608376 4.667974993
30 3 2000 13.0587 27.72152 10.004608 4.583488154
31 3 2000 13.0848 25.13522 10.404379 4.156365326
1 4 2000 14.41653 26.02148 1.0029792 4.237494266
2 4 2000 13.16616 27.0504 0 4.554325356
3 4 2000 13.0382 28.13375 0 4.830294597
4 4 2000 13.77194 24.97268 4.2258587 3.521338965
5 4 2000 13.4685 21.54672 13.239339 3.574368448
6 4 2000 13.01055 21.37057 0.5399674 3.086226821
7 4 2000 13.66894 24.81817 0.45799604 3.407034368
8 4 2000 12.83956 22.71566 6.7102237 3.621691123
9 4 2000 13.4192 23.28646 2.0634246 3.625668011
10 4 2000 12.5497 24.7796 9.496778 4.194320376
11 4 2000 13.178 24.27593 16.567917 3.716805858
12 4 2000 13.7595 23.2151 4.6372566 4.143678121
13 4 2000 12.98135 25.43374 0 4.262613751
14 4 2000 13.8221 24.3444 3.2170327 3.523389247
15 4 2000 13.8763 22.48824 17.48482 3.110789071
16 4 2000 13.108 22.53018 2.1453516 3.055836729
17 4 2000 13.41458 24.26388 3.88949 3.769876379
18 4 2000 13.30285 25.8025 1.191901 4.161384316
19 4 2000 12.84982 26.27743 0 4.36451612
20 4 2000 12.78915 24.9787 0.11511031 3.923154348
21 4 2000 13.49636 24.8556 0.17280692 3.908072891
22 4 2000 12.83218 22.8336 7.933159 3.611853095
23 4 2000 11.99142 21.55718 11.769368 3.427312465
24 4 2000 13.03195 22.57812 10.138378 3.448484203
25 4 2000 13.87875 21.56365 11.980762 2.897552148
26 4 2000 13.28524 24.80544 2.9504411 3.732539743
27 4 2000 13.01412 23.79925 5.7123327 3.506225192
28 4 2000 13.13452 24.0026 2.6811252 3.716971573
