Day Month Year Tmin(C) Tmax(C) Prcp(mm) Et0(mm)
14 4 2000 15.70693 25.92532 5.8405824 3.312796639
15 4 2000 15.23153 22.6833 18.073921 2.563383668
16 4 2000 14.50714 23.3948 5.5518484 2.74456288
17 4 2000 15.06017 23.82934 0.38373002 2.925002475
18 4 2000 15.66927 26.2983 0.43532366 3.599251681
19 4 2000 14.89474 25.80728 0.29669842 3.711306726
20 4 2000 15.298 25.55847 0 3.872188284
21 4 2000 15.93966 26.084 0.34885544 3.877254904
22 4 2000 14.49404 23.183 11.405836 3.195124119
23 4 2000 13.7072 21.64535 8.041448 2.745649182
24 4 2000 14.04592 23.40408 5.7976832 3.004786384
25 4 2000 14.5774 21.5442 8.412773 2.42522404
26 4 2000 14.2541 23.19235 10.828813 2.524748247
27 4 2000 13.87966 23.5486 20.419657 2.757490615
28 4 2000 15.5762 22.53646 4.48578 2.647193844
29 4 2000 14.55877 24.3771 15.571805 2.9160768
30 4 2000 14.89327 22.66912 19.255291 3.158252718
1 5 2000 15.25863 22.5701 6.8493986 2.475058444
2 5 2000 14.67977 21.92758 7.642049 2.551734058
3 5 2000 13.36428 21.51272 7.057055 2.686009068
4 5 2000 14.314 22.41418 3.6984088 2.96539943
5 5 2000 13.24282 23.23568 9.110055 3.125715302
6 5 2000 13.82528 22.6323 5.089528 2.479179772
7 5 2000 14.98147 24.6572 10.006503 3.142392829
8 5 2000 14.52828 23.45675 9.473066 2.716816178
9 5 2000 14.5433 21.7765 11.319879 2.504531358
10 5 2000 13.98373 21.66396 4.5113745 2.442093732
11 5 2000 15.45263 20.88204 41.744774 2.323005956
12 5 2000 15.13635 20.74386 4.692581 2.029928187
13 5 2000 15.04238 21.32314 1.117923 2.365703319
14 5 2000 14.15975 22.81002 1.9150451 2.746512836
15 5 2000 14.01547 23.27822 4.043296 2.91936754
16 5 2000 13.88577 24.51144 9.341852 3.140243082
17 5 2000 14.45638 24.41476 0 3.052385898
18 5 2000 14.3798 24.42806 0 3.227339192
19 5 2000 14.22048 24.4025 0.47743842 3.372473752
20 5 2000 13.9067 25.17108 0.9458075 3.755036598
21 5 2000 14.0089 25.1531 0 3.648387372
22 5 2000 13.45632 25.63778 0 3.530746674
23 5 2000 13.84243 25.40316 0 3.330797605
24 5 2000 13.22378 24.41958 0.42545062 3.554962645
25 5 2000 14.21856 24.09 0.42897803 3.419784886
26 5 2000 13.75207 23.0937 7.788844 3.163182391
27 5 2000 14.22302 24.34704 9.5018215 3.214985232
28 5 2000 13.61053 22.7292 12.215115 3.209747812
29 5 2000 14.33047 22.65347 12.58046 3.066416157
30 5 2000 13.6298 21.79788 21.004595 2.725117742
31 5 2000 13.3044 24.0779 26.385805 3.1589423
1 6 2000 14.20968 25.38094 0 3.45794458
2 6 2000 14.26827 25.41165 0 3.447383882
3 6 2000 13.63592 24.33602 2.944977 3.335269499
4 6 2000 14.37917 22.71188 7.265266 3.151522821
5 6 2000 13.55258 22.35198 0.044147592 2.847229354
6 6 2000 12.5288 22.6086 0.37307712 2.867885624
7 6 2000 14.45193 20.1172 0.49617064 2.254329249
8 6 2000 12.94705 22.27984 5.5181565 2.675543913
9 6 2000 13.05367 21.56918 18.788315 2.538005261
10 6 2000 12.4245 21.66015 0.4582553 2.60868082
11 6 2000 12.74523 23.79846 0.36631522 3.107269772
12 6 2000 12.56286 23.9641 0.04801971 3.176302483
13 6 2000 14.3489 21.36016 0 2.385090356
14 6 2000 13.96066 22.04394 0.21597813 2.759891347
15 6 2000 13.97845 23.5928 0.12408398 2.887879378
16 6 2000 14.3085 23.194 0.3454338 2.953929832
17 6 2000 13.65157 24.08535 0 3.116630709
18 6 2000 14.19805 23.4623 0 2.908941525
19 6 2000 13.18868 23.8672 0 3.119559676
20 6 2000 13.91415 23.98464 7.2583823 3.2411653
21 6 2000 13.9467 22.70614 7.6583786 2.902115171
22 6 2000 12.97436 21.8273 1.4335091 2.643282356
23 6 2000 12.9479 20.99227 6.3759913 2.315383691
24 6 2000 13.91793 20.82662 17.094702 2.13573769
25 6 2000 13.43154 19.78146 5.510957 1.454730798
26 6 2000 12.4078 20.26827 5.0253925 2.085022322
27 6 2000 12.71877 22.964 6.311928 2.631846373
