Day Month Year Tmin(C) Tmax(C) Prcp(mm) Et0(mm)
27 4 2000 14.32913 24.62283 7.7038383 3.248562752
28 4 2000 14.4773 23.48382 6.2364116 2.988675286
29 4 2000 13.48364 25.89028 2.1288352 3.376346774
30 4 2000 15.03842 24.00897 10.69597 3.562865506
1 5 2000 14.4202 23.96765 6.644444 3.148700102
2 5 2000 14.35977 22.99493 7.007333 3.122204828
3 5 2000 13.32928 22.80798 4.511704 3.314656841
4 5 2000 13.87298 24.25216 4.559609 3.654486118
5 5 2000 13.19097 23.85955 14.251179 3.230998879
6 5 2000 14.67254 23.8708 5.5678487 2.612953886
7 5 2000 13.84658 25.89507 9.089189 3.717137916
8 5 2000 13.7098 25.0517 7.7516003 3.319813794
9 5 2000 14.58734 22.53207 9.349922 2.807546176
10 5 2000 13.9631 23.51364 4.5413985 2.935885185
11 5 2000 15.0411 22.3018 23.05609 2.785541649
12 5 2000 14.77133 20.4375 14.61453 1.851575112
13 5 2000 14.7452 22.19933 9.859686 2.845073505
14 5 2000 13.6551 23.403 2.0710373 2.986745219
15 5 2000 13.32858 24.9311 0 3.705574855
16 5 2000 13.3619 25.4014 3.7598739 3.44751979
17 5 2000 13.94427 25.38763 0.5709258 3.519024309
18 5 2000 12.34927 25.37106 0 3.661208311
19 5 2000 13.0778 25.18563 0 3.661421071
20 5 2000 13.77825 26.37017 0 4.077826388
21 5 2000 13.82028 25.66863 0 3.911010582
22 5 2000 13.49444 26.2479 0 3.949009475
23 5 2000 14.4794 25.8619 0 3.788062578
24 5 2000 12.82086 25.17947 0 3.759713776
25 5 2000 13.1613 24.53524 7.2015324 3.418157855
26 5 2000 12.88214 23.12734 23.840086 3.192754663
27 5 2000 13.01934 24.89538 7.1034718 3.30022406
28 5 2000 14.1967 22.47512 3.828142 3.191244389
29 5 2000 13.7933 22.98004 1.8671297 3.201174422
30 5 2000 13.05743 23.13564 8.950357 3.18008155
31 5 2000 12.92614 25.4489 0.7282857 3.610511587
1 6 2000 13.9836 25.92965 0 3.61036721
2 6 2000 13.83392 25.0417 0 3.274168905
3 6 2000 13.23412 24.40972 0.68737924 3.317368633
4 6 2000 13.46646 23.16122 1.6682132 3.131380429
5 6 2000 12.63546 23.2769 0.1461331 2.941019364
6 6 2000 11.5738 23.10177 0 3.03362888
7 6 2000 13.26055 22.8025 0 2.718453297
8 6 2000 12.9516 23.5821 7.7746797 2.842233475
9 6 2000 13.15035 23.465 4.9003367 3.052348283
10 6 2000 12.93206 23.17486 15.078635 2.913116361
11 6 2000 13.31466 25.26632 0 3.57368652
12 6 2000 13.3141 24.01895 11.018297 3.146766992
13 6 2000 13.76968 23.3202 0 2.882044094
14 6 2000 14.4739 22.9328 0 2.832425144
15 6 2000 14.35528 23.81948 0.1300308 2.904316575
16 6 2000 13.6734 23.9131 0.087389916 3.083809073
17 6 2000 12.37795 24.6865 0 3.416056522
18 6 2000 12.8893 24.81075 0 3.243750855
19 6 2000 12.51162 24.70687 0 3.354434022
20 6 2000 13.02523 24.37557 20.397831 3.120087206
21 6 2000 13.2323 23.176 6.288405 2.889791198
22 6 2000 13.119 23.12243 5.1878147 3.004476804
23 6 2000 13.1166 22.93505 5.4511485 3.065748224
24 6 2000 13.8623 20.31127 14.315326 2.25375676
25 6 2000 13.11843 19.88058 0.59085715 1.56208727
26 6 2000 12.97128 20.9788 10.335145 2.39242553
27 6 2000 12.5337 22.86773 21.274319 2.68986569
28 6 2000 12.55267 21.9442 5.515665 2.56517162
29 6 2000 13.36358 22.30996 3.9402006 2.752160243
30 6 2000 13.11492 22.80673 5.280378 2.722461021
1 7 2000 12.43362 22.22354 7.7567987 2.763650017
2 7 2000 12.2306 22.66546 0 2.872336806
3 7 2000 13.42486 21.26852 12.04776 2.518177656
4 7 2000 12.67425 21.27358 15.117812 2.370390982
5 7 2000 13.15133 22.87643 5.3441577 2.832230869
6 7 2000 11.97225 21.6305 0 2.322608957
7 7 2000 12.3244 23.46035 0 2.792980012
8 7 2000 13.364 23.1979 0 2.770887029
9 7 2000 12.83984 22.94573 4.079968 3.032035448
10 7 2000 13.2538 20.71877 12.476341 2.526386545
11 7 2000 13.87158 22.48525 3.771747 2.728380603
12 7 2000 14.64666 22.93505 15.832625 2.404774073
13 7 2000 13.7548 23.16726 6.4209175 2.664704196
14 7 2000 13.3907 22.4009 2.0445151 2.980665052
15 7 2000 12.92922 22.68554 0.5946759 3.043649016
16 7 2000 14.1714 24.05438 5.110067 2.926269772
17 7 2000 14.15637 23.17022 0.25713465 3.171514567
18 7 2000 13.52508 21.7449 2.0655744 3.145791826
19 7 2000 14.40362 23.60992 0 3.299766115
20 7 2000 13.5043 23.85534 10.618947 3.041520993
21 7 2000 13.73736 22.22943 6.005651 2.854142245
22 7 2000 13.72048 19.71035 8.217185 2.052022176
23 7 2000 13.86483 21.03378 16.400644 2.747323428
24 7 2000 13.76843 19.0955 2.5727315 2.460512863
25 7 2000 12.84533 22.7221 7.089493 2.697813182
26 7 2000 12.05367 22.95727 5.5899763 2.73371239
27 7 2000 12.47424 22.2536 0.1559471 2.836821608
28 7 2000 11.7194 22.9269 2.3832831 2.851979579
29 7 2000 11.8975 22.0845 2.9426754 2.602388597
30 7 2000 12.43557 23.24697 13.056368 3.283385922
31 7 2000 12.71868 23.48718 0 3.387509523
1 8 2000 11.85055 21.9806 3.9025106 3.032089271
2 8 2000 12.53665 22.47668 3.3375885 3.29170422
3 8 2000 12.2998 23.5679 0 3.239187579
4 8 2000 11.47723 24.19424 0.43743291 3.385057688
5 8 2000 11.35983 23.52065 0 3.514579779
6 8 2000 12.4648 22.9941 0.29551607 3.317035013
7 8 2000 12.7673 20.96322 0.49455133 2.759623676
8 8 2000 12.46087 22.92227 10.944814 3.441262853
9 8 2000 13.29653 21.26696 10.860405 3.20379902
10 8 2000 12.9163 20.90475 11.133866 2.955300307
11 8 2000 12.0677 22.5987 0 3.343107058
12 8 2000 12.46594 24.11608 7.535493 3.225988047
13 8 2000 13.69503 22.44448 14.544382 2.93555663
14 8 2000 13.96536 23.59655 19.31517 3.082464293
15 8 2000 12.9818 19.3619 1.7224934 2.19966409
16 8 2000 13.0005 22.957 9.761957 2.934990682
17 8 2000 12.9818 22.72112 1.9625769 3.05564315
18 8 2000 13.11773 22.04162 14.821841 3.094476273
19 8 2000 12.00332 22.42382 1.1039137 2.901383131
20 8 2000 12.90154 23.95275 12.719674 3.399295858
21 8 2000 12.2326 23.20678 2.9823167 3.562591009
22 8 2000 12.42785 23.93713 11.694906 3.554995337
23 8 2000 12.8661 23.34817 0 3.328759242
24 8 2000 13.01583 25.1065 2.6691709 3.698684688
25 8 2000 13.8055 22.74713 0 3.204723904
26 8 2000 12.7961 21.4362 0 3.11939484
27 8 2000 13.68786 22.2938 0 3.088063239
28 8 2000 14.21725 21.623 3.4815867 2.90611757
29 8 2000 13.57147 23.09374 0 3.059204095
30 8 2000 13.35262 23.86785 7.078799 3.22070385
31 8 2000 13.79455 23.76565 19.360949 3.212090276
1 9 2000 13.1387 24.99404 1.4319658 3.49535989
2 9 2000 12.97296 23.69537 5.3658156 3.57111231
3 9 2000 13.10186 24.29025 0.037855048 3.517026569
4 9 2000 13.7961 23.70507 3.9514313 3.537392023
5 9 2000 12.979 23.40737 1.043926 3.456065487
6 9 2000 13.11535 24.79586 3.5780845 3.689318619
7 9 2000 12.9839 24.57797 11.894011 3.814864408
8 9 2000 13.1332 23.37222 0.96672124 3.437388664
9 9 2000 12.74328 24.638 0 3.76322862
10 9 2000 12.42755 24.97213 0 4.162137034
11 9 2000 11.86785 25.42053 0 4.238840812
12 9 2000 12.1956 25.97152 0 4.548026932
13 9 2000 11.35476 25.93148 0 4.353126331
14 9 2000 13.3993 22.89822 0 3.478594679
15 9 2000 11.77072 21.72296 0.21808317 2.766805335
16 9 2000 11.96566 23.70593 0 3.460783021
17 9 2000 11.69015 24.12692 0 3.809792034
18 9 2000 13.51693 24.40902 0 3.891350572
19 9 2000 12.3345 24.34786 3.4693127 3.775695608
20 9 2000 11.83114 23.38317 17.824581 3.446429957
21 9 2000 13.87313 23.15377 27.99802 2.870574175
22 9 2000 13.62533 21.51718 11.72653 2.539681528
23 9 2000 14.1315 23.8986 0 3.089275479
24 9 2000 13.37075 23.3171 0.510469 3.174290907
25 9 2000 11.9907 23.6813 0 3.658177668
26 9 2000 12.295 23.68554 5.292626 3.35306258
27 9 2000 12.2552 24.84225 0.9839112 3.811540774
28 9 2000 13.19814 20.18224 2.4178298 2.768308927
29 9 2000 13.6187 22.66503 12.88878 3.244157712
30 9 2000 13.53225 25.1619 1.3160828 3.576464244
1 10 2000 13.91445 23.93966 2.9450328 3.498709221
2 10 2000 13.322 22.56664 1.658843 3.142780998
3 10 2000 12.68817 25.20025 0.8324332 3.80889745
4 10 2000 13.46633 23.36083 15.401457 3.052137101
5 10 2000 13.03536 22.92776 8.316133 3.256245454
6 10 2000 13.06475 24.16668 3.825051 3.673117053
7 10 2000 12.58175 24.06057 4.276615 3.513960193
8 10 2000 12.98898 24.65472 0.8459122 3.311149796
9 10 2000 13.0161 22.86266 8.72941 3.02485509
10 10 2000 13.198 22.4009 1.1054636 2.819264613
11 10 2000 14.00173 24.09796 9.567105 3.610495206
12 10 2000 12.9613 25.4343 2.7980902 3.910890564
13 10 2000 13.19967 23.84957 0 3.575098754
14 10 2000 13.5775 23.19595 1.2625561 3.637277029
15 10 2000 13.48333 23.74865 6.663627 3.496816803
16 10 2000 14.60394 22.87463 4.2755823 3.579093412
17 10 2000 13.65524 23.65798 6.921907 3.420373456
18 10 2000 13.52047 22.30154 6.7257204 3.361076029
19 10 2000 14.38845 21.00427 6.765419 2.895216336
20 10 2000 14.55923 20.57708 13.390988 2.340442818
21 10 2000 13.83068 19.2046 5.2506523 2.306088294
22 10 2000 13.95718 22.7651 12.673056 3.233942237
23 10 2000 12.8494 22.60684 6.1405864 3.219645744
24 10 2000 14.0241 23.7613 5.768212 3.571130392
25 10 2000 13.20123 25.70223 2.0041966 4.181536262
26 10 2000 13.23046 26.08596 0 4.33983061
27 10 2000 13.54687 25.58553 0.16028164 4.083164457
28 10 2000 12.00167 24.68536 0.02879535 3.882742536
