Day Month Year Tmin(C) Tmax(C) Prcp(mm) Et0(mm)
22 12 2000 14.76833 26.6869 5.6621056 3.753473535
23 12 2000 15.29727 24.21365 0.4068855 3.357667335
24 12 2000 14.54034 25.72534 0 3.74718172
25 12 2000 14.6125 28.00396 0 4.239962372
26 12 2000 13.9966 27.73956 0 4.339881024
27 12 2000 14.00527 27.554 0 4.038929288
28 12 2000 15.1858 26.45245 1.118168 3.685616414
29 12 2000 15.64285 25.43005 3.4860208 3.629598187
30 12 2000 12.85354 25.3809 0.08696797 3.609427021
31 12 2000 12.7362 27.0015 0.017121729 4.0556058
1 1 2001 15.02224 26.79946 6.732175 3.977373058
2 1 2001 15.45635 26.86404 1.6797031 3.953127282
3 1 2001 14.5875 28.27328 0.4777377 4.014628682
4 1 2001 15.39803 25.57586 1.0067645 3.321521339
5 1 2001 14.16808 22.82137 0 2.62786039
6 1 2001 14.12426 23.9482 0.465209 3.409036908
7 1 2001 14.08004 23.7983 0.87001437 3.30405119
8 1 2001 14.6651 24.2368 0.0830137 3.510535976
9 1 2001 14.69775 25.50118 0 3.501067128
10 1 2001 13.47436 26.10095 0 3.367323373
11 1 2001 15.9419 24.37844 6.5464215 2.644138178
12 1 2001 15.72787 23.222 10.10921 2.743162218
13 1 2001 15.71063 24.6827 4.6355944 3.165204343
14 1 2001 15.14907 25.49972 4.4445367 3.693010677
15 1 2001 14.7093 25.82327 0.99516225 3.824543553
16 1 2001 13.84994 27.1491 2.7849066 4.376152636
17 1 2001 13.74386 27.457 0 4.309641773
18 1 2001 14.97842 26.4593 1.7866733 3.942951505
19 1 2001 14.75646 25.55062 5.9753227 3.676932828
20 1 2001 13.931 25.24166 9.34883 3.735075178
21 1 2001 15.01827 23.80667 33.44436 3.279570429
22 1 2001 14.77505 22.70852 10.162452 2.943409713
23 1 2001 14.71047 23.36276 10.009475 2.998523182
24 1 2001 13.65637 19.63824 16.539207 2.287195231
25 1 2001 13.81646 23.49594 19.4208 3.281387754
26 1 2001 13.10458 21.43966 0 2.663309198
27 1 2001 12.3806 24.19528 0 3.835121128
